article_id,index,llm_assessment,llm_confidence,llm_label,Model,Condition
16,1937,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
160,111,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
33,867,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
118,1182,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
62,1938,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
92,112,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
220,868,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
140,1183,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
28,1939,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
208,113,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
127,869,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
226,1184,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
113,1940,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
130,114,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
169,870,is-biased,85,1,gemini-2.5-flash-lite,Direct
158,1185,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
211,1941,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
116,115,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
14,871,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
133,1186,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
112,1942,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
69,116,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
276,872,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
127,1187,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
278,1943,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
60,117,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
145,873,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
156,1188,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
115,1944,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
181,118,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
136,874,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
6,1189,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
111,1945,is-biased,85,1,gemini-2.5-flash-lite,Direct
163,119,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
110,875,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
31,1190,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
215,1946,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
95,120,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
194,876,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
166,1191,is-biased,75,1,gemini-2.5-flash-lite,Direct
50,1947,is-biased,95,1,gemini-2.5-flash-lite,Direct
235,121,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
231,877,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
168,1192,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
115,1948,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
156,122,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
127,878,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
250,1193,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
238,1949,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
7,123,is-biased,75,1,gemini-2.5-flash-lite,Direct
146,879,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
145,1194,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
58,1950,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
277,124,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
161,880,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
16,1195,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
54,1951,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
161,125,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
274,881,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
114,1196,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
193,1952,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
146,126,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
152,882,is-biased,95,1,gemini-2.5-flash-lite,Direct
197,1197,is-biased,85,1,gemini-2.5-flash-lite,Direct
192,1953,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
211,127,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
88,883,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
157,1198,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
113,1954,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
197,128,is-biased,85,1,gemini-2.5-flash-lite,Direct
39,884,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
9,1199,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
19,1955,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
123,129,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
211,885,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
21,1200,is-biased,85,1,gemini-2.5-flash-lite,Direct
112,1956,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
119,130,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
257,886,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
279,1201,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
51,1957,is-biased,95,1,gemini-2.5-flash-lite,Direct
69,131,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
213,887,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
7,1202,is-biased,75,1,gemini-2.5-flash-lite,Direct
276,1958,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
247,132,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
101,888,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
203,1203,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
45,1959,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
142,133,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
154,889,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
169,1204,is-biased,85,1,gemini-2.5-flash-lite,Direct
110,1960,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
5,134,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
88,890,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
54,1205,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
113,1961,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
224,135,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
262,891,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
252,1206,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
211,1962,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
272,136,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
77,892,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
207,1207,is-biased,95,1,gemini-2.5-flash-lite,Direct
59,1963,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
178,137,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
194,893,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
129,1208,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
115,1964,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
181,138,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
245,894,is-biased,85,1,gemini-2.5-flash-lite,Direct
133,1209,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
112,1965,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
263,139,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
160,895,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
166,1210,is-biased,75,1,gemini-2.5-flash-lite,Direct
27,1966,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
121,140,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
76,896,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
74,1211,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
13,1967,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
129,141,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
206,897,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
266,1212,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
111,1968,is-biased,85,1,gemini-2.5-flash-lite,Direct
123,142,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
165,898,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
133,1213,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
59,1969,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
86,143,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
284,899,is-biased,95,1,gemini-2.5-flash-lite,Direct
167,1214,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
2,1970,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
184,144,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
172,900,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
100,1215,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
116,1971,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
185,145,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
110,901,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
229,1216,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
111,1972,is-biased,85,1,gemini-2.5-flash-lite,Direct
160,146,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
132,902,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
167,1217,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
115,1973,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
237,147,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
192,903,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
225,1218,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
45,1974,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
141,148,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
263,904,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
92,1219,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
112,1975,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
141,149,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
233,905,is-biased,85,1,gemini-2.5-flash-lite,Direct
123,1220,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
57,1976,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
161,150,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
280,906,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
185,1221,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
269,1977,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
165,151,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
238,907,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
90,1222,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
259,1978,is-biased,85,1,gemini-2.5-flash-lite,Direct
179,152,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
203,908,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
140,1223,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
211,1979,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
121,153,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
158,909,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
265,1224,is-biased,85,1,gemini-2.5-flash-lite,Direct
245,1980,is-biased,85,1,gemini-2.5-flash-lite,Direct
66,154,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
33,910,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
98,1225,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
114,1981,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
223,155,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
122,911,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
101,1226,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
54,1982,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
180,156,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
120,912,is-biased,95,1,gemini-2.5-flash-lite,Direct
144,1227,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
110,1983,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
211,157,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
133,913,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
195,1228,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
19,1984,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
245,158,is-biased,85,1,gemini-2.5-flash-lite,Direct
233,914,is-biased,85,1,gemini-2.5-flash-lite,Direct
128,1229,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
193,1985,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
229,159,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
38,915,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
167,1230,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
114,1986,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
21,160,is-biased,85,1,gemini-2.5-flash-lite,Direct
163,916,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
161,1231,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
268,1987,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
253,161,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
111,917,is-biased,85,1,gemini-2.5-flash-lite,Direct
114,1232,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
193,1988,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
233,162,is-biased,85,1,gemini-2.5-flash-lite,Direct
15,918,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
212,1233,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
211,1989,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
123,226,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
122,1045,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
141,1297,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
125,1612,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
269,1990,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
97,227,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
258,1046,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
171,1298,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
122,1613,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
114,1991,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
111,228,is-biased,85,1,gemini-2.5-flash-lite,Direct
143,1047,is-biased,95,1,gemini-2.5-flash-lite,Direct
157,1299,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
248,1614,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
268,1992,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
13,229,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
265,1048,is-biased,85,1,gemini-2.5-flash-lite,Direct
20,1300,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
69,1615,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
62,1993,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
57,230,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
151,1049,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
154,1301,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
3,1616,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
42,1994,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
115,231,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
204,1050,is-biased,85,1,gemini-2.5-flash-lite,Direct
235,1302,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
288,1617,is-biased,95,1,gemini-2.5-flash-lite,Direct
58,1995,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
153,1051,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
165,232,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
140,1303,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
213,1618,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
115,1996,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
271,233,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
277,1052,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
169,1304,is-biased,85,1,gemini-2.5-flash-lite,Direct
119,1619,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
57,1997,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
89,234,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
92,1053,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
70,1305,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
118,1620,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
278,1998,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
81,235,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
22,1054,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
63,1306,is-biased,75,1,gemini-2.5-flash-lite,Direct
75,1621,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
116,1999,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
204,236,is-biased,85,1,gemini-2.5-flash-lite,Direct
142,1055,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
5,1307,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
71,1622,is-biased,95,1,gemini-2.5-flash-lite,Direct
259,2000,is-biased,85,1,gemini-2.5-flash-lite,Direct
133,237,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
208,1056,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
38,1308,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
119,1623,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
110,2001,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
116,238,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
262,1057,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
209,1309,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
128,1624,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
265,2002,is-biased,85,1,gemini-2.5-flash-lite,Direct
242,239,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
59,1058,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
24,1310,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
123,1625,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
50,2003,is-biased,95,1,gemini-2.5-flash-lite,Direct
50,240,is-biased,95,1,gemini-2.5-flash-lite,Direct
110,1059,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
240,1311,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
260,1626,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
193,2004,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
155,241,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
210,1060,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
101,1312,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
119,1627,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
215,2005,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
151,242,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
147,1061,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
178,1313,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
119,1628,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
276,2006,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
160,243,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
237,1062,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
65,1314,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
65,1629,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
41,2007,is-biased,85,1,gemini-2.5-flash-lite,Direct
172,244,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
152,1063,is-biased,95,1,gemini-2.5-flash-lite,Direct
239,1315,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
76,1630,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
193,2008,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
153,245,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
22,1064,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
184,1316,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
63,1631,is-biased,75,1,gemini-2.5-flash-lite,Direct
113,2009,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
240,246,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
40,1065,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
69,1317,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
262,1632,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
193,2010,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
243,247,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
60,1066,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
105,1318,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
121,1633,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
48,2011,is-biased,95,1,gemini-2.5-flash-lite,Direct
170,248,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
229,1067,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
195,1319,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
126,1634,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
212,2012,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
101,249,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
230,1068,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
189,1320,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
72,1635,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
110,2013,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
186,250,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
86,1069,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
112,1321,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
123,1636,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
268,2014,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
248,251,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
210,1070,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
76,1322,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
127,1637,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
265,2015,is-biased,85,1,gemini-2.5-flash-lite,Direct
253,252,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
40,1071,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
98,1323,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
286,1638,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
259,2016,is-biased,85,1,gemini-2.5-flash-lite,Direct
246,253,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
175,1072,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
61,1324,is-biased,75,1,gemini-2.5-flash-lite,Direct
32,1639,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
212,2017,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
181,254,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
289,1073,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
128,1325,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
119,1640,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
61,2018,is-biased,75,1,gemini-2.5-flash-lite,Direct
199,255,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
148,1074,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
213,1326,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
121,1641,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
50,2019,is-biased,95,1,gemini-2.5-flash-lite,Direct
284,256,is-biased,95,1,gemini-2.5-flash-lite,Direct
95,1075,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
22,1327,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
70,1642,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
238,2020,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
154,257,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
147,1076,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
283,1328,is-biased,85,1,gemini-2.5-flash-lite,Direct
4,1643,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
50,2021,is-biased,95,1,gemini-2.5-flash-lite,Direct
134,1077,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
240,258,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
90,1329,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
76,1644,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
52,2022,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
201,1078,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
63,259,is-biased,75,1,gemini-2.5-flash-lite,Direct
284,1330,is-biased,95,1,gemini-2.5-flash-lite,Direct
15,1645,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
268,2023,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
116,1079,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
121,260,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
34,1331,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
124,1646,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
59,2024,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
90,1080,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
72,261,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
40,1332,is-not-biased,95,0,gemini-2.5-flash-lite,Direct
288,1647,is-biased,95,1,gemini-2.5-flash-lite,Direct
