Model,article_id,index,article_only_output,article_only_confidence,human_label,source,politics,age,gender,article_only_aligned,metadata_output,metadata_confidence,Metadata_Condition,Metadata_Label,metadata_aligned,flipped,to_biased,to_not_biased
gemini-2.5-flash-lite,133,1523,0,95.0,1,CNN,Conservative,45,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,116,1838,0,95.0,0,CNN,Liberal,29,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,266,390,0,95.0,1,FOX,Independent,30,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,64,579,1,85.0,0,BBC,Independent,25,Female,0,0,95.0,source,Source,1,1,0,1
gemini-2.5-flash-lite,94,705,0,95.0,1,BBC,Conservative,56,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,90,831,0,95.0,0,BBC,Liberal,52,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,132,1524,0,95.0,1,CNN,Liberal,31,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,115,1839,0,95.0,0,CNN,Conservative,68,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,139,391,0,95.0,1,CNN,Conservative,43,Female,0,1,85.0,source,Source,1,1,1,0
gemini-2.5-flash-lite,110,580,0,95.0,1,CNN,Independent,35,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,218,706,0,95.0,1,FOX,Liberal,43,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,105,832,0,95.0,1,BBC,Conservative,28,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,130,1525,0,95.0,1,CNN,Independent,22,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,110,1840,0,95.0,0,CNN,Independent,36,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,184,392,0,95.0,1,FOX,Liberal,37,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,168,581,0,95.0,0,CNN,Independent,64,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,166,707,1,75.0,1,CNN,Independent,38,Female,1,0,95.0,source,Source,0,1,0,1
gemini-2.5-flash-lite,286,833,0,95.0,0,FOX,Independent,39,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,80,1526,1,75.0,1,BBC,Independent,25,Female,1,0,95.0,source,Source,0,1,0,1
gemini-2.5-flash-lite,115,1841,0,95.0,0,CNN,Liberal,56,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,121,393,0,95.0,1,CNN,Liberal,21,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,118,582,0,95.0,1,CNN,Conservative,30,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,101,708,0,95.0,1,BBC,Liberal,48,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,180,834,0,95.0,0,FOX,Liberal,27,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,137,1527,0,95.0,0,CNN,Liberal,50,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,265,1842,1,85.0,0,FOX,Independent,56,Male,0,1,75.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,114,394,0,95.0,1,CNN,Conservative,22,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,167,583,0,95.0,1,CNN,Liberal,23,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,70,709,0,95.0,0,BBC,Conservative,43,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,227,835,0,95.0,1,FOX,Conservative,25,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,133,1528,0,95.0,0,CNN,Conservative,32,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,112,1843,0,95.0,1,CNN,Liberal,32,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,135,395,0,95.0,0,CNN,Independent,28,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,8,584,0,95.0,1,BBC,Liberal,32,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,128,710,0,95.0,1,CNN,Liberal,44,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,109,836,0,95.0,0,BBC,Conservative,55,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,14,1529,0,95.0,0,BBC,Conservative,44,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,115,1844,0,95.0,0,CNN,Conservative,53,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,263,396,0,95.0,0,FOX,Liberal,29,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,160,585,0,95.0,0,CNN,Other,90,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,157,711,0,95.0,1,CNN,Liberal,25,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,260,837,0,95.0,0,FOX,Independent,39,Male,1,0,85.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,262,1530,0,95.0,1,FOX,Independent,51,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,59,1845,0,95.0,1,BBC,Liberal,34,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,230,397,0,95.0,1,FOX,Conservative,25,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,20,586,0,95.0,1,BBC,Conservative,24,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,146,712,0,95.0,0,CNN,Independent,26,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,72,838,0,95.0,0,BBC,Liberal,38,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,236,1531,0,95.0,1,FOX,Independent,30,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,110,1846,0,95.0,0,CNN,Liberal,38,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,20,398,0,95.0,1,BBC,Conservative,31,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,111,587,1,85.0,0,CNN,Liberal,27,Female,0,1,75.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,277,713,0,95.0,1,FOX,Independent,25,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,136,839,0,95.0,1,CNN,Liberal,45,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,133,1532,0,95.0,1,CNN,Independent,25,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,265,1847,1,85.0,1,FOX,Liberal,41,Male,1,1,75.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,23,399,0,95.0,1,BBC,Liberal,26,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,138,588,0,95.0,0,CNN,Conservative,32,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,197,714,1,85.0,1,FOX,Liberal,31,Female,1,1,85.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,261,840,0,95.0,0,FOX,Liberal,31,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,129,1533,0,95.0,1,CNN,Conservative,51,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,192,1848,0,95.0,1,FOX,Liberal,28,Male,0,0,85.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,273,400,1,85.0,0,FOX,Liberal,35,Male,0,1,75.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,277,589,0,95.0,0,FOX,Liberal,44,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,188,715,1,95.0,1,FOX,Independent,29,Female,1,1,85.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,174,841,0,95.0,1,FOX,Conservative,34,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,208,1534,0,95.0,1,FOX,Conservative,25,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,193,1849,0,95.0,1,FOX,Independent,62,Male,0,0,85.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,280,401,0,95.0,0,FOX,Independent,22,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,125,590,0,95.0,1,CNN,Independent,42,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,123,716,0,95.0,1,CNN,Conservative,25,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,175,842,0,95.0,0,FOX,Independent,37,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,129,1535,0,95.0,0,CNN,Liberal,55,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,59,1850,0,95.0,0,BBC,Conservative,65,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,265,402,1,85.0,1,FOX,Liberal,48,Male,1,1,75.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,71,591,1,95.0,1,BBC,Liberal,26,Male,1,1,85.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,33,717,0,95.0,1,BBC,Independent,23,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,33,843,0,95.0,1,BBC,Liberal,30,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,129,1536,0,95.0,1,CNN,Conservative,28,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,115,1851,0,95.0,0,CNN,Liberal,44,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,206,403,0,95.0,0,FOX,Liberal,46,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,150,592,0,95.0,1,CNN,Independent,37,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,104,718,0,95.0,1,BBC,Liberal,29,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,94,844,0,95.0,1,BBC,Conservative,35,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,134,1537,0,95.0,0,CNN,Liberal,31,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,222,1852,0,95.0,0,FOX,Liberal,28,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,234,404,0,95.0,1,FOX,Liberal,41,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,211,593,0,95.0,1,FOX,Conservative,40,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,101,719,0,95.0,1,BBC,Independent,25,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,152,845,1,95.0,1,CNN,Liberal,48,Female,1,0,95.0,source,Source,0,1,0,1
gemini-2.5-flash-lite,249,1538,0,95.0,1,FOX,Conservative,25,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,116,1853,0,95.0,0,CNN,Conservative,28,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,18,405,0,95.0,0,BBC,Independent,37,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,233,594,1,85.0,1,FOX,Liberal,34,Male,1,0,95.0,source,Source,0,1,0,1
gemini-2.5-flash-lite,210,720,0,95.0,0,FOX,Independent,38,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,146,846,0,95.0,0,CNN,Liberal,24,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,129,1539,0,95.0,0,CNN,Liberal,36,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,54,1854,0,95.0,0,BBC,Independent,25,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,194,406,0,95.0,1,FOX,Independent,31,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,182,595,0,95.0,0,FOX,Liberal,22,Male,1,0,75.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,143,721,1,95.0,1,CNN,Independent,25,Male,1,0,95.0,source,Source,0,1,0,1
gemini-2.5-flash-lite,160,847,0,95.0,1,CNN,Conservative,59,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,267,1540,0,95.0,0,FOX,Conservative,59,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,60,1855,0,95.0,1,BBC,Conservative,55,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,132,407,0,95.0,1,CNN,Independent,26,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,25,596,1,85.0,1,BBC,Liberal,48,Female,1,0,95.0,source,Source,0,1,0,1
gemini-2.5-flash-lite,278,722,0,95.0,1,FOX,Conservative,28,Male,0,1,75.0,source,Source,1,1,1,0
gemini-2.5-flash-lite,157,848,0,95.0,0,CNN,Liberal,35,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,131,1541,1,95.0,1,CNN,Conservative,54,Male,1,1,85.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,195,1856,0,95.0,0,FOX,Independent,47,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,158,408,0,95.0,0,CNN,Other,32,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,277,597,0,95.0,1,FOX,Liberal,48,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,244,723,0,95.0,1,FOX,Liberal,32,Male,0,0,85.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,277,849,0,95.0,1,FOX,Conservative,19,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,248,1542,0,95.0,0,FOX,Conservative,48,Female,1,0,75.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,111,1857,1,85.0,0,CNN,Conservative,56,Female,0,1,75.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,127,409,0,95.0,0,CNN,Liberal,40,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,192,598,0,95.0,1,FOX,Liberal,29,Female,0,0,85.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,63,724,1,75.0,1,BBC,Liberal,31,Female,1,0,95.0,source,Source,0,1,0,1
gemini-2.5-flash-lite,105,850,0,95.0,1,BBC,Conservative,53,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,24,1543,0,95.0,1,BBC,Independent,28,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,278,1858,0,95.0,0,FOX,Independent,41,Male,1,1,75.0,source,Source,0,1,1,0
gemini-2.5-flash-lite,123,410,0,95.0,1,CNN,Liberal,38,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,177,599,0,95.0,1,FOX,Independent,26,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,231,725,0,95.0,1,FOX,Conservative,33,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,125,851,0,95.0,0,CNN,Conservative,54,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,246,1544,0,95.0,1,FOX,Liberal,50,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,116,1859,0,95.0,0,CNN,Liberal,30,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,175,411,0,95.0,0,FOX,Liberal,56,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,281,600,0,95.0,1,FOX,Liberal,38,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,58,726,0,95.0,1,BBC,Liberal,29,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,51,852,1,95.0,0,BBC,Independent,19,Female,0,0,95.0,source,Source,1,1,0,1
gemini-2.5-flash-lite,267,1545,0,95.0,0,FOX,Independent,28,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,207,1860,1,95.0,1,FOX,Liberal,34,Male,1,1,85.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,118,412,0,95.0,1,CNN,Liberal,48,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,50,601,1,95.0,1,BBC,Liberal,40,Female,1,0,95.0,source,Source,0,1,0,1
gemini-2.5-flash-lite,150,727,0,95.0,1,CNN,Independent,50,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,141,853,0,95.0,0,CNN,Independent,37,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,71,1546,1,95.0,1,BBC,Conservative,46,Male,1,1,85.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,114,1861,0,95.0,0,CNN,Liberal,36,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,151,413,0,95.0,1,CNN,Liberal,48,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,228,602,1,85.0,1,FOX,Liberal,26,Male,1,1,85.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,80,728,1,75.0,1,BBC,Liberal,38,Female,1,0,95.0,source,Source,0,1,0,1
gemini-2.5-flash-lite,244,854,0,95.0,1,FOX,Liberal,40,Female,0,0,85.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,133,1547,0,95.0,0,CNN,Conservative,40,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,205,1862,0,98.0,0,FOX,Other,40,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,76,414,0,95.0,0,BBC,Liberal,46,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,246,603,0,95.0,1,FOX,Liberal,32,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,224,729,0,95.0,1,FOX,Conservative,25,Female,0,0,85.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,242,855,0,95.0,0,FOX,Other,48,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,131,1548,1,95.0,1,CNN,Independent,35,Male,1,1,85.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,114,1863,0,95.0,0,CNN,Conservative,21,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,136,100,0,95.0,0,CNN,Liberal,44,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,25,856,1,85.0,1,BBC,Liberal,25,Female,1,0,95.0,source,Source,0,1,0,1
gemini-2.5-flash-lite,2,1171,0,95.0,1,BBC,Liberal,36,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,116,1927,0,95.0,1,CNN,Independent,27,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,106,101,0,95.0,0,BBC,Liberal,30,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,6,857,0,95.0,1,BBC,Conservative,24,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,174,1172,0,95.0,1,FOX,Liberal,21,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,193,1928,0,95.0,0,FOX,Liberal,22,Male,1,0,85.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,157,102,0,95.0,1,CNN,Conservative,59,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,152,858,1,95.0,0,CNN,Independent,45,Female,0,0,95.0,source,Source,1,1,0,1
gemini-2.5-flash-lite,213,1173,0,95.0,1,FOX,Independent,30,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,62,1929,0,95.0,0,BBC,Liberal,64,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,123,103,0,95.0,1,CNN,Liberal,30,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,106,859,0,95.0,1,BBC,Conservative,47,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,230,1174,0,95.0,1,FOX,Liberal,53,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,19,1930,0,95.0,0,BBC,Conservative,32,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,2,104,0,95.0,0,BBC,Independent,47,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,227,860,0,95.0,1,FOX,Liberal,33,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,43,1175,1,75.0,1,BBC,Independent,25,Female,1,0,95.0,source,Source,0,1,0,1
gemini-2.5-flash-lite,27,1931,0,95.0,0,BBC,Liberal,35,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,59,105,0,95.0,1,BBC,Conservative,32,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,262,861,0,95.0,1,FOX,Liberal,48,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,13,1176,0,95.0,0,BBC,Liberal,59,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,215,1932,0,95.0,0,FOX,Liberal,30,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,187,106,0,95.0,0,FOX,Liberal,25,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,141,862,0,95.0,1,CNN,Conservative,45,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,136,1177,0,95.0,0,CNN,Liberal,43,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,110,1933,0,95.0,1,CNN,Independent,35,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,69,107,0,95.0,0,BBC,Independent,32,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,10,863,0,95.0,0,BBC,Independent,53,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,129,1178,0,95.0,1,CNN,Liberal,29,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,268,1934,0,95.0,1,FOX,Liberal,56,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,128,108,0,95.0,0,CNN,Conservative,36,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,266,864,0,95.0,0,FOX,Liberal,22,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,65,1179,0,95.0,0,BBC,Other,35,Other,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,110,1935,0,95.0,0,CNN,Liberal,36,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,13,109,0,95.0,0,BBC,Independent,51,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,242,865,0,95.0,0,FOX,Conservative,65,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,130,1180,0,95.0,0,CNN,Independent,35,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,195,1936,0,95.0,0,FOX,Conservative,35,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,7,110,1,75.0,1,BBC,Conservative,34,Male,1,0,95.0,source,Source,0,1,0,1
gemini-2.5-flash-lite,1,866,1,75.0,0,BBC,Liberal,31,Male,0,1,75.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,101,1181,0,95.0,0,BBC,Independent,29,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,16,1937,0,95.0,1,BBC,Liberal,31,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,160,111,0,95.0,1,CNN,Conservative,45,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,33,867,0,95.0,1,BBC,Liberal,38,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,118,1182,0,95.0,0,CNN,Conservative,30,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,62,1938,0,95.0,0,BBC,Independent,52,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,92,112,0,95.0,0,BBC,Conservative,25,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,220,868,0,95.0,1,FOX,Conservative,63,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,140,1183,0,95.0,1,CNN,Independent,37,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,28,1939,0,95.0,0,BBC,Liberal,36,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,208,113,0,95.0,1,FOX,Independent,25,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,127,869,0,95.0,0,CNN,Liberal,50,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,226,1184,0,95.0,0,FOX,Liberal,30,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,113,1940,0,95.0,1,CNN,Independent,25,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,130,114,0,95.0,0,CNN,Liberal,52,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,169,870,1,85.0,0,CNN,Liberal,66,Female,0,0,95.0,source,Source,1,1,0,1
gemini-2.5-flash-lite,158,1185,0,95.0,1,CNN,Conservative,33,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,211,1941,0,95.0,0,FOX,Liberal,36,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,116,115,0,95.0,1,CNN,Independent,40,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,14,871,0,95.0,1,BBC,Conservative,42,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,133,1186,0,95.0,1,CNN,Conservative,25,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,112,1942,0,95.0,1,CNN,Conservative,45,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,69,116,0,95.0,1,BBC,Liberal,30,Female,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,276,872,0,95.0,0,FOX,Conservative,53,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,127,1187,0,95.0,0,CNN,Independent,18,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,278,1943,0,95.0,0,FOX,Independent,36,Female,1,1,75.0,source,Source,0,1,1,0
gemini-2.5-flash-lite,60,117,0,95.0,0,BBC,Liberal,51,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,145,873,0,95.0,1,CNN,Liberal,59,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,156,1188,0,95.0,0,CNN,Conservative,34,Female,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,115,1944,0,95.0,0,CNN,Conservative,38,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,181,118,0,95.0,1,FOX,Liberal,50,Male,0,0,95.0,source,Source,0,0,0,0
gemini-2.5-flash-lite,136,874,0,95.0,0,CNN,Independent,34,Male,1,0,95.0,source,Source,1,0,0,0
gemini-2.5-flash-lite,6,1189,0,95.0,1,BBC,Liberal,55,Female,0,0,95.0,source,Source,0,0,0,0
