Model,article_id,index,article_only_output,article_only_confidence,human_label,source,politics,age,gender,article_only_aligned
gemini-2.5-flash-lite,152,845,1.0,95.0,1,CNN,Liberal,48,Female,1
gemini-2.5-flash-lite,249,1538,0.0,95.0,1,FOX,Conservative,25,Male,0
gemini-2.5-flash-lite,116,1853,0.0,95.0,0,CNN,Conservative,28,Male,1
gemini-2.5-flash-lite,18,405,0.0,95.0,0,BBC,Independent,37,Female,1
gemini-2.5-flash-lite,233,594,1.0,85.0,1,FOX,Liberal,34,Male,1
gemini-2.5-flash-lite,210,720,0.0,95.0,0,FOX,Independent,38,Male,1
gemini-2.5-flash-lite,146,846,0.0,95.0,0,CNN,Liberal,24,Female,1
gemini-2.5-flash-lite,129,1539,0.0,95.0,0,CNN,Liberal,36,Female,1
gemini-2.5-flash-lite,54,1854,0.0,95.0,0,BBC,Independent,25,Female,1
gemini-2.5-flash-lite,194,406,0.0,95.0,1,FOX,Independent,31,Male,0
gemini-2.5-flash-lite,182,595,0.0,95.0,0,FOX,Liberal,22,Male,1
gemini-2.5-flash-lite,143,721,1.0,95.0,1,CNN,Independent,25,Male,1
gemini-2.5-flash-lite,160,847,0.0,95.0,1,CNN,Conservative,59,Male,0
gemini-2.5-flash-lite,267,1540,0.0,95.0,0,FOX,Conservative,59,Male,1
gemini-2.5-flash-lite,60,1855,0.0,95.0,1,BBC,Conservative,55,Male,0
gemini-2.5-flash-lite,132,407,0.0,95.0,1,CNN,Independent,26,Female,0
gemini-2.5-flash-lite,25,596,1.0,85.0,1,BBC,Liberal,48,Female,1
gemini-2.5-flash-lite,278,722,0.0,95.0,1,FOX,Conservative,28,Male,0
gemini-2.5-flash-lite,157,848,0.0,95.0,0,CNN,Liberal,35,Female,1
gemini-2.5-flash-lite,131,1541,1.0,95.0,1,CNN,Conservative,54,Male,1
gemini-2.5-flash-lite,195,1856,0.0,95.0,0,FOX,Independent,47,Female,1
gemini-2.5-flash-lite,158,408,0.0,95.0,0,CNN,Other,32,Female,1
gemini-2.5-flash-lite,277,597,0.0,95.0,1,FOX,Liberal,48,Female,0
gemini-2.5-flash-lite,244,723,0.0,95.0,1,FOX,Liberal,32,Male,0
gemini-2.5-flash-lite,277,849,0.0,95.0,1,FOX,Conservative,19,Female,0
gemini-2.5-flash-lite,248,1542,0.0,95.0,0,FOX,Conservative,48,Female,1
gemini-2.5-flash-lite,111,1857,1.0,85.0,0,CNN,Conservative,56,Female,0
gemini-2.5-flash-lite,127,409,0.0,95.0,0,CNN,Liberal,40,Female,1
gemini-2.5-flash-lite,192,598,0.0,95.0,1,FOX,Liberal,29,Female,0
gemini-2.5-flash-lite,63,724,1.0,75.0,1,BBC,Liberal,31,Female,1
gemini-2.5-flash-lite,105,850,0.0,95.0,1,BBC,Conservative,53,Female,0
gemini-2.5-flash-lite,24,1543,0.0,95.0,1,BBC,Independent,28,Female,0
gemini-2.5-flash-lite,278,1858,0.0,95.0,0,FOX,Independent,41,Male,1
gemini-2.5-flash-lite,123,410,0.0,95.0,1,CNN,Liberal,38,Female,0
gemini-2.5-flash-lite,177,599,0.0,95.0,1,FOX,Independent,26,Female,0
gemini-2.5-flash-lite,231,725,0.0,95.0,1,FOX,Conservative,33,Male,0
gemini-2.5-flash-lite,125,851,0.0,95.0,0,CNN,Conservative,54,Female,1
gemini-2.5-flash-lite,246,1544,0.0,95.0,1,FOX,Liberal,50,Female,0
gemini-2.5-flash-lite,116,1859,0.0,95.0,0,CNN,Liberal,30,Male,1
gemini-2.5-flash-lite,175,411,0.0,95.0,0,FOX,Liberal,56,Female,1
gemini-2.5-flash-lite,281,600,0.0,95.0,1,FOX,Liberal,38,Female,0
gemini-2.5-flash-lite,58,726,0.0,95.0,1,BBC,Liberal,29,Female,0
gemini-2.5-flash-lite,51,852,1.0,95.0,0,BBC,Independent,19,Female,0
gemini-2.5-flash-lite,267,1545,0.0,95.0,0,FOX,Independent,28,Female,1
gemini-2.5-flash-lite,207,1860,1.0,95.0,1,FOX,Liberal,34,Male,1
gemini-2.5-flash-lite,118,412,0.0,95.0,1,CNN,Liberal,48,Female,0
gemini-2.5-flash-lite,50,601,1.0,95.0,1,BBC,Liberal,40,Female,1
gemini-2.5-flash-lite,150,727,0.0,95.0,1,CNN,Independent,50,Male,0
gemini-2.5-flash-lite,141,853,0.0,95.0,0,CNN,Independent,37,Male,1
gemini-2.5-flash-lite,71,1546,1.0,95.0,1,BBC,Conservative,46,Male,1
gemini-2.5-flash-lite,114,1861,0.0,95.0,0,CNN,Liberal,36,Male,1
gemini-2.5-flash-lite,151,413,0.0,95.0,1,CNN,Liberal,48,Female,0
gemini-2.5-flash-lite,228,602,1.0,85.0,1,FOX,Liberal,26,Male,1
gemini-2.5-flash-lite,80,728,1.0,75.0,1,BBC,Liberal,38,Female,1
gemini-2.5-flash-lite,244,854,0.0,95.0,1,FOX,Liberal,40,Female,0
gemini-2.5-flash-lite,133,1547,0.0,95.0,0,CNN,Conservative,40,Female,1
gemini-2.5-flash-lite,205,1862,0.0,98.0,0,FOX,Other,40,Male,1
gemini-2.5-flash-lite,76,414,0.0,95.0,0,BBC,Liberal,46,Male,1
gemini-2.5-flash-lite,246,603,0.0,95.0,1,FOX,Liberal,32,Female,0
gemini-2.5-flash-lite,224,729,0.0,95.0,1,FOX,Conservative,25,Female,0
gemini-2.5-flash-lite,242,855,0.0,95.0,0,FOX,Other,48,Female,1
gemini-2.5-flash-lite,131,1548,1.0,95.0,1,CNN,Independent,35,Male,1
gemini-2.5-flash-lite,114,1863,0.0,95.0,0,CNN,Conservative,21,Male,1
gemini-2.5-flash-lite,136,100,0.0,95.0,0,CNN,Liberal,44,Male,1
gemini-2.5-flash-lite,25,856,1.0,85.0,1,BBC,Liberal,25,Female,1
gemini-2.5-flash-lite,2,1171,0.0,95.0,1,BBC,Liberal,36,Female,0
gemini-2.5-flash-lite,116,1927,0.0,95.0,1,CNN,Independent,27,Male,0
gemini-2.5-flash-lite,106,101,0.0,95.0,0,BBC,Liberal,30,Female,1
gemini-2.5-flash-lite,6,857,0.0,95.0,1,BBC,Conservative,24,Female,0
gemini-2.5-flash-lite,174,1172,0.0,95.0,1,FOX,Liberal,21,Female,0
gemini-2.5-flash-lite,193,1928,0.0,95.0,0,FOX,Liberal,22,Male,1
gemini-2.5-flash-lite,157,102,0.0,95.0,1,CNN,Conservative,59,Male,0
gemini-2.5-flash-lite,152,858,1.0,95.0,0,CNN,Independent,45,Female,0
gemini-2.5-flash-lite,213,1173,0.0,95.0,1,FOX,Independent,30,Female,0
gemini-2.5-flash-lite,62,1929,0.0,95.0,0,BBC,Liberal,64,Female,1
gemini-2.5-flash-lite,123,103,0.0,95.0,1,CNN,Liberal,30,Male,0
gemini-2.5-flash-lite,106,859,0.0,95.0,1,BBC,Conservative,47,Female,0
gemini-2.5-flash-lite,230,1174,0.0,95.0,1,FOX,Liberal,53,Male,0
gemini-2.5-flash-lite,19,1930,0.0,95.0,0,BBC,Conservative,32,Male,1
gemini-2.5-flash-lite,2,104,0.0,95.0,0,BBC,Independent,47,Male,1
gemini-2.5-flash-lite,227,860,0.0,95.0,1,FOX,Liberal,33,Male,0
gemini-2.5-flash-lite,43,1175,1.0,75.0,1,BBC,Independent,25,Female,1
gemini-2.5-flash-lite,27,1931,0.0,95.0,0,BBC,Liberal,35,Male,1
gemini-2.5-flash-lite,59,105,0.0,95.0,1,BBC,Conservative,32,Female,0
gemini-2.5-flash-lite,262,861,0.0,95.0,1,FOX,Liberal,48,Male,0
gemini-2.5-flash-lite,13,1176,0.0,95.0,0,BBC,Liberal,59,Male,1
gemini-2.5-flash-lite,215,1932,0.0,95.0,0,FOX,Liberal,30,Female,1
gemini-2.5-flash-lite,187,106,0.0,95.0,0,FOX,Liberal,25,Female,1
gemini-2.5-flash-lite,141,862,0.0,95.0,1,CNN,Conservative,45,Male,0
gemini-2.5-flash-lite,136,1177,0.0,95.0,0,CNN,Liberal,43,Male,1
gemini-2.5-flash-lite,110,1933,0.0,95.0,1,CNN,Independent,35,Male,0
gemini-2.5-flash-lite,69,107,0.0,95.0,0,BBC,Independent,32,Female,1
gemini-2.5-flash-lite,10,863,0.0,95.0,0,BBC,Independent,53,Male,1
gemini-2.5-flash-lite,129,1178,0.0,95.0,1,CNN,Liberal,29,Female,0
gemini-2.5-flash-lite,268,1934,0.0,95.0,1,FOX,Liberal,56,Female,0
gemini-2.5-flash-lite,128,108,0.0,95.0,0,CNN,Conservative,36,Male,1
gemini-2.5-flash-lite,266,864,0.0,95.0,0,FOX,Liberal,22,Male,1
gemini-2.5-flash-lite,65,1179,0.0,95.0,0,BBC,Other,35,Other,1
gemini-2.5-flash-lite,110,1935,0.0,95.0,0,CNN,Liberal,36,Female,1
gemini-2.5-flash-lite,13,109,0.0,95.0,0,BBC,Independent,51,Male,1
gemini-2.5-flash-lite,242,865,0.0,95.0,0,FOX,Conservative,65,Female,1
gemini-2.5-flash-lite,130,1180,0.0,95.0,0,CNN,Independent,35,Male,1
gemini-2.5-flash-lite,195,1936,0.0,95.0,0,FOX,Conservative,35,Female,1
gemini-2.5-flash-lite,7,110,1.0,75.0,1,BBC,Conservative,34,Male,1
gemini-2.5-flash-lite,1,866,1.0,75.0,0,BBC,Liberal,31,Male,0
gemini-2.5-flash-lite,101,1181,0.0,95.0,0,BBC,Independent,29,Female,1
gemini-2.5-flash-lite,16,1937,0.0,95.0,1,BBC,Liberal,31,Female,0
gemini-2.5-flash-lite,160,111,0.0,95.0,1,CNN,Conservative,45,Male,0
gemini-2.5-flash-lite,33,867,0.0,95.0,1,BBC,Liberal,38,Female,0
gemini-2.5-flash-lite,118,1182,0.0,95.0,0,CNN,Conservative,30,Female,1
gemini-2.5-flash-lite,62,1938,0.0,95.0,0,BBC,Independent,52,Male,1
gemini-2.5-flash-lite,92,112,0.0,95.0,0,BBC,Conservative,25,Male,1
gemini-2.5-flash-lite,220,868,0.0,95.0,1,FOX,Conservative,63,Female,0
gemini-2.5-flash-lite,140,1183,0.0,95.0,1,CNN,Independent,37,Female,0
gemini-2.5-flash-lite,28,1939,0.0,95.0,0,BBC,Liberal,36,Female,1
gemini-2.5-flash-lite,208,113,0.0,95.0,1,FOX,Independent,25,Female,0
gemini-2.5-flash-lite,127,869,0.0,95.0,0,CNN,Liberal,50,Female,1
gemini-2.5-flash-lite,226,1184,0.0,95.0,0,FOX,Liberal,30,Female,1
gemini-2.5-flash-lite,113,1940,0.0,95.0,1,CNN,Independent,25,Female,0
gemini-2.5-flash-lite,130,114,0.0,95.0,0,CNN,Liberal,52,Female,1
gemini-2.5-flash-lite,169,870,1.0,85.0,0,CNN,Liberal,66,Female,0
gemini-2.5-flash-lite,158,1185,0.0,95.0,1,CNN,Conservative,33,Male,0
gemini-2.5-flash-lite,211,1941,0.0,95.0,0,FOX,Liberal,36,Male,1
gemini-2.5-flash-lite,116,115,0.0,95.0,1,CNN,Independent,40,Male,0
gemini-2.5-flash-lite,14,871,0.0,95.0,1,BBC,Conservative,42,Female,0
gemini-2.5-flash-lite,133,1186,0.0,95.0,1,CNN,Conservative,25,Female,0
gemini-2.5-flash-lite,112,1942,0.0,95.0,1,CNN,Conservative,45,Male,0
gemini-2.5-flash-lite,69,116,0.0,95.0,1,BBC,Liberal,30,Female,0
gemini-2.5-flash-lite,276,872,0.0,95.0,0,FOX,Conservative,53,Male,1
gemini-2.5-flash-lite,127,1187,0.0,95.0,0,CNN,Independent,18,Male,1
gemini-2.5-flash-lite,278,1943,0.0,95.0,0,FOX,Independent,36,Female,1
gemini-2.5-flash-lite,60,117,0.0,95.0,0,BBC,Liberal,51,Female,1
gemini-2.5-flash-lite,145,873,0.0,95.0,1,CNN,Liberal,59,Male,0
gemini-2.5-flash-lite,156,1188,0.0,95.0,0,CNN,Conservative,34,Female,1
gemini-2.5-flash-lite,115,1944,0.0,95.0,0,CNN,Conservative,38,Male,1
gemini-2.5-flash-lite,181,118,0.0,95.0,1,FOX,Liberal,50,Male,0
gemini-2.5-flash-lite,136,874,0.0,95.0,0,CNN,Independent,34,Male,1
gemini-2.5-flash-lite,6,1189,0.0,95.0,1,BBC,Liberal,55,Female,0
gemini-2.5-flash-lite,111,1945,1.0,85.0,0,CNN,Conservative,49,Male,0
gemini-2.5-flash-lite,163,119,0.0,95.0,1,CNN,Liberal,25,Female,0
gemini-2.5-flash-lite,110,875,0.0,95.0,1,CNN,Conservative,30,Female,0
gemini-2.5-flash-lite,31,1190,0.0,95.0,1,BBC,Other,32,Female,0
gemini-2.5-flash-lite,215,1946,0.0,95.0,1,FOX,Conservative,53,Female,0
gemini-2.5-flash-lite,95,120,0.0,95.0,1,BBC,Liberal,34,Female,0
gemini-2.5-flash-lite,194,876,0.0,95.0,1,FOX,Liberal,50,Male,0
gemini-2.5-flash-lite,166,1191,1.0,75.0,0,CNN,Conservative,32,Male,0
gemini-2.5-flash-lite,50,1947,1.0,95.0,0,BBC,Independent,19,Other,0
gemini-2.5-flash-lite,235,121,0.0,95.0,1,FOX,Conservative,28,Male,0
gemini-2.5-flash-lite,231,877,0.0,95.0,1,FOX,Conservative,30,Male,0
gemini-2.5-flash-lite,168,1192,0.0,95.0,1,CNN,Independent,25,Female,0
gemini-2.5-flash-lite,115,1948,0.0,95.0,0,CNN,Liberal,33,Male,1
gemini-2.5-flash-lite,156,122,0.0,95.0,1,CNN,Conservative,27,Male,0
gemini-2.5-flash-lite,127,878,0.0,95.0,0,CNN,Independent,35,Female,1
gemini-2.5-flash-lite,250,1193,0.0,95.0,1,FOX,Liberal,54,Female,0
gemini-2.5-flash-lite,238,1949,0.0,95.0,0,FOX,Independent,27,Male,1
gemini-2.5-flash-lite,7,123,1.0,75.0,1,BBC,Conservative,34,Female,1
gemini-2.5-flash-lite,146,879,0.0,95.0,0,CNN,Independent,48,Female,1
gemini-2.5-flash-lite,145,1194,0.0,95.0,1,CNN,Conservative,32,Male,0
gemini-2.5-flash-lite,58,1950,0.0,95.0,0,BBC,Liberal,64,Female,1
gemini-2.5-flash-lite,277,124,0.0,95.0,1,FOX,Independent,49,Female,0
gemini-2.5-flash-lite,161,880,0.0,95.0,1,CNN,Independent,56,Female,0
gemini-2.5-flash-lite,16,1195,0.0,95.0,1,BBC,Conservative,25,Male,0
gemini-2.5-flash-lite,54,1951,0.0,95.0,0,BBC,Independent,34,Male,1
gemini-2.5-flash-lite,161,125,0.0,95.0,0,CNN,Liberal,35,Female,1
gemini-2.5-flash-lite,274,881,0.0,95.0,1,FOX,Conservative,36,Male,0
gemini-2.5-flash-lite,114,1196,0.0,95.0,1,CNN,Independent,24,Male,0
gemini-2.5-flash-lite,193,1952,0.0,95.0,0,FOX,Independent,40,Male,1
gemini-2.5-flash-lite,146,126,0.0,95.0,1,CNN,Liberal,52,Male,0
gemini-2.5-flash-lite,152,882,1.0,95.0,1,CNN,Liberal,64,Male,1
gemini-2.5-flash-lite,197,1197,1.0,85.0,1,FOX,Liberal,25,Female,1
gemini-2.5-flash-lite,192,1953,0.0,95.0,1,FOX,Liberal,36,Female,0
gemini-2.5-flash-lite,211,127,0.0,95.0,1,FOX,Conservative,23,Male,0
gemini-2.5-flash-lite,88,883,0.0,95.0,0,BBC,Conservative,25,Male,1
gemini-2.5-flash-lite,157,1198,0.0,95.0,1,CNN,Liberal,47,Male,0
gemini-2.5-flash-lite,113,1954,0.0,95.0,1,CNN,Conservative,29,Male,0
gemini-2.5-flash-lite,197,128,1.0,85.0,1,FOX,Liberal,22,Male,1
gemini-2.5-flash-lite,39,884,0.0,95.0,1,BBC,Conservative,38,Female,0
gemini-2.5-flash-lite,9,1199,0.0,95.0,1,BBC,Conservative,35,Female,0
gemini-2.5-flash-lite,19,1955,0.0,95.0,0,BBC,Conservative,75,Female,1
gemini-2.5-flash-lite,123,129,0.0,95.0,1,CNN,Conservative,45,Male,0
gemini-2.5-flash-lite,211,885,0.0,95.0,0,FOX,Liberal,35,Female,1
gemini-2.5-flash-lite,21,1200,1.0,85.0,1,BBC,Liberal,29,Male,1
gemini-2.5-flash-lite,112,1956,0.0,95.0,1,CNN,Independent,30,Male,0
gemini-2.5-flash-lite,119,130,0.0,95.0,1,CNN,Liberal,52,Male,0
gemini-2.5-flash-lite,257,886,0.0,95.0,1,FOX,Independent,53,Male,0
gemini-2.5-flash-lite,279,1201,0.0,95.0,1,FOX,Liberal,37,Female,0
gemini-2.5-flash-lite,51,1957,1.0,95.0,0,BBC,Conservative,35,Male,0
gemini-2.5-flash-lite,69,131,0.0,95.0,1,BBC,Conservative,53,Female,0
gemini-2.5-flash-lite,213,887,0.0,95.0,0,FOX,Liberal,26,Male,1
gemini-2.5-flash-lite,7,1202,1.0,75.0,0,BBC,Independent,25,Male,0
gemini-2.5-flash-lite,276,1958,0.0,95.0,1,FOX,Independent,65,Female,0
gemini-2.5-flash-lite,247,132,0.0,95.0,1,FOX,Conservative,48,Female,0
gemini-2.5-flash-lite,101,888,0.0,95.0,1,BBC,Liberal,46,Male,0
gemini-2.5-flash-lite,203,1203,0.0,95.0,0,FOX,Conservative,31,Male,1
gemini-2.5-flash-lite,45,1959,0.0,95.0,1,BBC,Liberal,69,Male,0
gemini-2.5-flash-lite,142,133,0.0,95.0,0,CNN,Liberal,28,Female,1
gemini-2.5-flash-lite,154,889,0.0,95.0,1,CNN,Independent,25,Male,0
gemini-2.5-flash-lite,169,1204,1.0,85.0,1,CNN,Liberal,30,Male,1
gemini-2.5-flash-lite,110,1960,0.0,95.0,0,CNN,Independent,63,Female,1
gemini-2.5-flash-lite,5,134,0.0,95.0,0,BBC,Conservative,27,Male,1
gemini-2.5-flash-lite,88,890,0.0,95.0,1,BBC,Conservative,55,Female,0
gemini-2.5-flash-lite,54,1205,0.0,95.0,1,BBC,Liberal,48,Female,0
gemini-2.5-flash-lite,113,1961,0.0,95.0,0,CNN,Liberal,31,Female,1
gemini-2.5-flash-lite,224,135,0.0,95.0,0,FOX,Liberal,30,Female,1
gemini-2.5-flash-lite,262,891,0.0,95.0,1,FOX,Liberal,48,Male,0
gemini-2.5-flash-lite,252,1206,0.0,95.0,0,FOX,Liberal,32,Male,1
gemini-2.5-flash-lite,211,1962,0.0,95.0,0,FOX,Independent,35,Female,1
gemini-2.5-flash-lite,272,136,0.0,95.0,1,FOX,Liberal,60,Female,0
gemini-2.5-flash-lite,77,892,0.0,95.0,0,BBC,Conservative,33,Female,1
gemini-2.5-flash-lite,207,1207,1.0,95.0,1,FOX,Liberal,36,Female,1
gemini-2.5-flash-lite,59,1963,0.0,95.0,0,BBC,Conservative,44,Male,1
gemini-2.5-flash-lite,178,137,0.0,95.0,1,FOX,Liberal,48,Female,0
gemini-2.5-flash-lite,194,893,0.0,95.0,0,FOX,Conservative,48,Female,1
gemini-2.5-flash-lite,129,1208,0.0,95.0,1,CNN,Liberal,61,Female,0
gemini-2.5-flash-lite,115,1964,0.0,95.0,1,CNN,Liberal,62,Male,0
gemini-2.5-flash-lite,181,138,0.0,95.0,1,FOX,Liberal,43,Female,0
gemini-2.5-flash-lite,245,894,1.0,85.0,1,FOX,Liberal,49,Female,1
gemini-2.5-flash-lite,133,1209,0.0,95.0,0,CNN,Liberal,48,Female,1
gemini-2.5-flash-lite,112,1965,0.0,95.0,1,CNN,Conservative,35,Female,0
gemini-2.5-flash-lite,263,139,0.0,95.0,1,FOX,Conservative,43,Female,0
gemini-2.5-flash-lite,160,895,0.0,95.0,1,CNN,Conservative,48,Female,0
gemini-2.5-flash-lite,166,1210,1.0,75.0,1,CNN,Conservative,40,Male,1
gemini-2.5-flash-lite,27,1966,0.0,95.0,0,BBC,Independent,67,Male,1
gemini-2.5-flash-lite,121,140,0.0,95.0,0,CNN,Independent,28,Male,1
gemini-2.5-flash-lite,76,896,0.0,95.0,0,BBC,Liberal,33,Female,1
gemini-2.5-flash-lite,74,1211,0.0,95.0,1,BBC,Conservative,50,Male,0
gemini-2.5-flash-lite,13,1967,0.0,95.0,0,BBC,Liberal,20,Female,1
gemini-2.5-flash-lite,129,141,0.0,95.0,1,CNN,Independent,68,Male,0
gemini-2.5-flash-lite,206,897,0.0,95.0,0,FOX,Independent,37,Female,1
gemini-2.5-flash-lite,266,1212,0.0,95.0,1,FOX,Conservative,71,Female,0
gemini-2.5-flash-lite,111,1968,1.0,85.0,1,CNN,Conservative,25,Male,1
gemini-2.5-flash-lite,123,142,0.0,95.0,1,CNN,Liberal,32,Female,0
gemini-2.5-flash-lite,165,898,0.0,95.0,1,CNN,Liberal,40,Male,0
gemini-2.5-flash-lite,133,1213,0.0,95.0,1,CNN,Conservative,30,Female,0
gemini-2.5-flash-lite,59,1969,0.0,95.0,0,BBC,Liberal,36,Female,1
gemini-2.5-flash-lite,86,143,0.0,95.0,1,BBC,Liberal,42,Female,0
gemini-2.5-flash-lite,284,899,1.0,95.0,1,FOX,Conservative,45,Male,1
gemini-2.5-flash-lite,167,1214,0.0,95.0,1,CNN,Liberal,34,Female,0
gemini-2.5-flash-lite,2,1970,0.0,95.0,1,BBC,Conservative,35,Male,0
gemini-2.5-flash-lite,184,144,0.0,95.0,0,FOX,Liberal,49,Male,1
gemini-2.5-flash-lite,172,900,0.0,95.0,1,CNN,Conservative,51,Female,0
gemini-2.5-flash-lite,100,1215,0.0,95.0,0,BBC,Conservative,44,Female,1
gemini-2.5-flash-lite,116,1971,0.0,95.0,1,CNN,Liberal,34,Female,0
gemini-2.5-flash-lite,185,145,0.0,95.0,1,FOX,Conservative,42,Male,0
gemini-2.5-flash-lite,110,901,0.0,95.0,1,CNN,Liberal,50,Male,0
gemini-2.5-flash-lite,229,1216,0.0,95.0,1,FOX,Liberal,27,Female,0
gemini-2.5-flash-lite,111,1972,1.0,85.0,1,CNN,Liberal,48,Female,1
gemini-2.5-flash-lite,160,146,0.0,95.0,0,CNN,Liberal,42,Female,1
gemini-2.5-flash-lite,132,902,0.0,95.0,1,CNN,Conservative,25,Female,0
gemini-2.5-flash-lite,167,1217,0.0,95.0,1,CNN,Conservative,24,Female,0
gemini-2.5-flash-lite,115,1973,0.0,95.0,0,CNN,Independent,28,Male,1
gemini-2.5-flash-lite,237,147,0.0,95.0,1,FOX,Liberal,28,Male,0
gemini-2.5-flash-lite,192,903,0.0,95.0,1,FOX,Conservative,48,Female,0
gemini-2.5-flash-lite,225,1218,0.0,95.0,1,FOX,Conservative,25,Male,0
gemini-2.5-flash-lite,45,1974,0.0,95.0,0,BBC,Independent,30,Male,1
gemini-2.5-flash-lite,141,148,0.0,95.0,1,CNN,Conservative,27,Female,0
gemini-2.5-flash-lite,263,904,0.0,95.0,0,FOX,Conservative,33,Female,1
gemini-2.5-flash-lite,92,1219,0.0,95.0,1,BBC,Liberal,42,Male,0
gemini-2.5-flash-lite,112,1975,0.0,95.0,0,CNN,Liberal,28,Male,1
gemini-2.5-flash-lite,141,149,0.0,95.0,0,CNN,Liberal,61,Female,1
gemini-2.5-flash-lite,233,905,1.0,85.0,1,FOX,Conservative,30,Male,1
gemini-2.5-flash-lite,123,1220,0.0,95.0,0,CNN,Independent,27,Female,1
gemini-2.5-flash-lite,57,1976,0.0,95.0,0,BBC,Independent,21,Female,1
gemini-2.5-flash-lite,161,150,0.0,95.0,0,CNN,Liberal,30,Female,1
gemini-2.5-flash-lite,280,906,0.0,95.0,0,FOX,Liberal,44,Male,1
gemini-2.5-flash-lite,185,1221,0.0,95.0,1,FOX,Liberal,33,Male,0
gemini-2.5-flash-lite,269,1977,0.0,95.0,0,FOX,Independent,36,Female,1
gemini-2.5-flash-lite,165,151,0.0,95.0,0,CNN,Liberal,59,Female,1
gemini-2.5-flash-lite,238,907,0.0,95.0,1,FOX,Liberal,28,Male,0
gemini-2.5-flash-lite,90,1222,0.0,95.0,1,BBC,Liberal,30,Male,0
gemini-2.5-flash-lite,259,1978,1.0,85.0,0,FOX,Liberal,37,Female,0
gemini-2.5-flash-lite,179,152,0.0,95.0,1,FOX,Independent,40,Female,0
gemini-2.5-flash-lite,203,908,0.0,95.0,1,FOX,Other,46,Female,0
gemini-2.5-flash-lite,140,1223,0.0,95.0,1,CNN,Independent,48,Male,0
gemini-2.5-flash-lite,211,1979,0.0,95.0,1,FOX,Independent,62,Male,0
gemini-2.5-flash-lite,121,153,0.0,95.0,1,CNN,Liberal,53,Male,0
gemini-2.5-flash-lite,158,909,0.0,95.0,0,CNN,Conservative,61,Female,1
gemini-2.5-flash-lite,265,1224,1.0,85.0,1,FOX,Conservative,25,Female,1
gemini-2.5-flash-lite,245,1980,1.0,85.0,1,FOX,Liberal,30,Male,1
gemini-2.5-flash-lite,66,154,0.0,95.0,1,BBC,Independent,25,Male,0
gemini-2.5-flash-lite,33,910,0.0,95.0,1,BBC,Liberal,36,Female,0
gemini-2.5-flash-lite,98,1225,0.0,95.0,0,BBC,Liberal,26,Female,1
gemini-2.5-flash-lite,114,1981,0.0,95.0,1,CNN,Conservative,50,Female,0
gemini-2.5-flash-lite,223,155,0.0,95.0,1,FOX,Conservative,20,Male,0
gemini-2.5-flash-lite,122,911,0.0,95.0,1,CNN,Liberal,27,Female,0
gemini-2.5-flash-lite,101,1226,0.0,95.0,1,BBC,Conservative,42,Female,0
gemini-2.5-flash-lite,54,1982,0.0,95.0,1,BBC,Liberal,34,Female,0
gemini-2.5-flash-lite,180,156,0.0,95.0,1,FOX,Conservative,43,Female,0
gemini-2.5-flash-lite,120,912,1.0,95.0,0,CNN,Liberal,31,Female,0
gemini-2.5-flash-lite,144,1227,0.0,95.0,1,CNN,Conservative,38,Female,0
gemini-2.5-flash-lite,110,1983,0.0,95.0,0,CNN,Liberal,36,Female,1
gemini-2.5-flash-lite,211,157,0.0,95.0,1,FOX,Independent,64,Male,0
gemini-2.5-flash-lite,133,913,0.0,95.0,1,CNN,Liberal,36,Male,0
gemini-2.5-flash-lite,195,1228,0.0,95.0,1,FOX,Independent,48,Female,0
gemini-2.5-flash-lite,19,1984,0.0,95.0,1,BBC,Other,32,Male,0
gemini-2.5-flash-lite,245,158,1.0,85.0,1,FOX,Independent,27,Male,1
gemini-2.5-flash-lite,233,914,1.0,85.0,1,FOX,Conservative,28,Male,1
gemini-2.5-flash-lite,128,1229,0.0,95.0,0,CNN,Independent,32,Female,1
gemini-2.5-flash-lite,193,1985,0.0,95.0,0,FOX,Conservative,35,Male,1
gemini-2.5-flash-lite,229,159,0.0,95.0,1,FOX,Independent,28,Female,0
gemini-2.5-flash-lite,38,915,0.0,95.0,1,BBC,Conservative,32,Male,0
gemini-2.5-flash-lite,167,1230,0.0,95.0,1,CNN,Liberal,35,Female,0
gemini-2.5-flash-lite,114,1986,0.0,95.0,0,CNN,Conservative,40,Male,1
gemini-2.5-flash-lite,21,160,1.0,85.0,1,BBC,Conservative,30,Male,1
gemini-2.5-flash-lite,163,916,0.0,95.0,1,CNN,Independent,30,Female,0
gemini-2.5-flash-lite,161,1231,0.0,95.0,1,CNN,Liberal,43,Male,0
gemini-2.5-flash-lite,268,1987,0.0,95.0,0,FOX,Liberal,39,Male,1
gemini-2.5-flash-lite,253,161,0.0,95.0,1,FOX,Liberal,52,Male,0
gemini-2.5-flash-lite,111,917,1.0,85.0,1,CNN,Liberal,23,Female,1
gemini-2.5-flash-lite,114,1232,0.0,95.0,1,CNN,Liberal,31,Female,0
gemini-2.5-flash-lite,193,1988,0.0,95.0,0,FOX,Independent,37,Male,1
gemini-2.5-flash-lite,233,162,1.0,85.0,1,FOX,Liberal,42,Female,1
gemini-2.5-flash-lite,15,918,0.0,95.0,0,BBC,Conservative,27,Male,1
gemini-2.5-flash-lite,212,1233,0.0,95.0,1,FOX,Liberal,32,Female,0
gemini-2.5-flash-lite,211,1989,0.0,95.0,0,FOX,Liberal,37,Female,1
