article_id,index,llm_assessment,llm_confidence,llm_label,Model,Prompt,human_label,source,politics,age,gender
115,1844,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Conservative,53,Male
263,396,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Liberal,29,Female
160,585,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Other,90,Female
157,711,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Liberal,25,Female
260,837,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Independent,39,Male
262,1530,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Independent,51,Male
59,1845,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,BBC,Liberal,34,Male
230,397,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Conservative,25,Female
20,586,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,BBC,Conservative,24,Male
146,712,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Independent,26,Female
72,838,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,BBC,Liberal,38,Male
236,1531,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Independent,30,Female
110,1846,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Liberal,38,Male
20,398,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,BBC,Conservative,31,Male
111,587,is-biased,85.0,1.0,gemini-2.5-flash-lite,article_only,0,CNN,Liberal,27,Female
277,713,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Independent,25,Male
136,839,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Liberal,45,Male
133,1532,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Independent,25,Female
265,1847,is-biased,85.0,1.0,gemini-2.5-flash-lite,article_only,1,FOX,Liberal,41,Male
23,399,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,BBC,Liberal,26,Male
138,588,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Conservative,32,Female
197,714,is-biased,85.0,1.0,gemini-2.5-flash-lite,article_only,1,FOX,Liberal,31,Female
261,840,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Liberal,31,Male
129,1533,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Conservative,51,Female
192,1848,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Liberal,28,Male
273,400,is-biased,85.0,1.0,gemini-2.5-flash-lite,article_only,0,FOX,Liberal,35,Male
277,589,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Liberal,44,Female
188,715,is-biased,95.0,1.0,gemini-2.5-flash-lite,article_only,1,FOX,Independent,29,Female
174,841,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Conservative,34,Male
208,1534,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Conservative,25,Male
193,1849,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Independent,62,Male
280,401,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Independent,22,Male
125,590,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Independent,42,Male
123,716,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Conservative,25,Female
175,842,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Independent,37,Male
129,1535,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Liberal,55,Male
59,1850,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,BBC,Conservative,65,Female
265,402,is-biased,85.0,1.0,gemini-2.5-flash-lite,article_only,1,FOX,Liberal,48,Male
71,591,is-biased,95.0,1.0,gemini-2.5-flash-lite,article_only,1,BBC,Liberal,26,Male
33,717,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,BBC,Independent,23,Male
33,843,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,BBC,Liberal,30,Female
129,1536,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Conservative,28,Female
115,1851,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Liberal,44,Female
206,403,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Liberal,46,Male
150,592,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Independent,37,Female
104,718,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,BBC,Liberal,29,Male
94,844,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,BBC,Conservative,35,Male
134,1537,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Liberal,31,Male
222,1852,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Liberal,28,Male
234,404,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Liberal,41,Female
211,593,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Conservative,40,Male
101,719,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,BBC,Independent,25,Male
152,845,is-biased,95.0,1.0,gemini-2.5-flash-lite,article_only,1,CNN,Liberal,48,Female
249,1538,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Conservative,25,Male
116,1853,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Conservative,28,Male
18,405,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,BBC,Independent,37,Female
233,594,is-biased,85.0,1.0,gemini-2.5-flash-lite,article_only,1,FOX,Liberal,34,Male
210,720,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Independent,38,Male
146,846,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Liberal,24,Female
129,1539,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Liberal,36,Female
54,1854,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,BBC,Independent,25,Female
194,406,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Independent,31,Male
182,595,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Liberal,22,Male
143,721,is-biased,95.0,1.0,gemini-2.5-flash-lite,article_only,1,CNN,Independent,25,Male
160,847,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Conservative,59,Male
267,1540,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Conservative,59,Male
60,1855,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,BBC,Conservative,55,Male
132,407,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Independent,26,Female
25,596,is-biased,85.0,1.0,gemini-2.5-flash-lite,article_only,1,BBC,Liberal,48,Female
278,722,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Conservative,28,Male
157,848,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Liberal,35,Female
131,1541,is-biased,95.0,1.0,gemini-2.5-flash-lite,article_only,1,CNN,Conservative,54,Male
195,1856,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Independent,47,Female
158,408,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Other,32,Female
277,597,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Liberal,48,Female
244,723,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Liberal,32,Male
277,849,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Conservative,19,Female
248,1542,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Conservative,48,Female
111,1857,is-biased,85.0,1.0,gemini-2.5-flash-lite,article_only,0,CNN,Conservative,56,Female
127,409,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Liberal,40,Female
192,598,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Liberal,29,Female
63,724,is-biased,75.0,1.0,gemini-2.5-flash-lite,article_only,1,BBC,Liberal,31,Female
105,850,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,BBC,Conservative,53,Female
24,1543,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,BBC,Independent,28,Female
278,1858,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Independent,41,Male
123,410,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Liberal,38,Female
177,599,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Independent,26,Female
231,725,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Conservative,33,Male
125,851,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Conservative,54,Female
246,1544,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Liberal,50,Female
116,1859,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Liberal,30,Male
175,411,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Liberal,56,Female
281,600,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Liberal,38,Female
58,726,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,BBC,Liberal,29,Female
51,852,is-biased,95.0,1.0,gemini-2.5-flash-lite,article_only,0,BBC,Independent,19,Female
267,1545,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Independent,28,Female
207,1860,is-biased,95.0,1.0,gemini-2.5-flash-lite,article_only,1,FOX,Liberal,34,Male
118,412,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Liberal,48,Female
50,601,is-biased,95.0,1.0,gemini-2.5-flash-lite,article_only,1,BBC,Liberal,40,Female
150,727,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Independent,50,Male
141,853,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Independent,37,Male
71,1546,is-biased,95.0,1.0,gemini-2.5-flash-lite,article_only,1,BBC,Conservative,46,Male
114,1861,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Liberal,36,Male
151,413,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Liberal,48,Female
228,602,is-biased,85.0,1.0,gemini-2.5-flash-lite,article_only,1,FOX,Liberal,26,Male
80,728,is-biased,75.0,1.0,gemini-2.5-flash-lite,article_only,1,BBC,Liberal,38,Female
244,854,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Liberal,40,Female
133,1547,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Conservative,40,Female
205,1862,is-not-biased,98.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Other,40,Male
76,414,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,BBC,Liberal,46,Male
246,603,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Liberal,32,Female
224,729,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Conservative,25,Female
242,855,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Other,48,Female
131,1548,is-biased,95.0,1.0,gemini-2.5-flash-lite,article_only,1,CNN,Independent,35,Male
114,1863,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Conservative,21,Male
136,100,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Liberal,44,Male
25,856,is-biased,85.0,1.0,gemini-2.5-flash-lite,article_only,1,BBC,Liberal,25,Female
2,1171,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,BBC,Liberal,36,Female
116,1927,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Independent,27,Male
106,101,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,BBC,Liberal,30,Female
6,857,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,BBC,Conservative,24,Female
174,1172,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Liberal,21,Female
193,1928,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Liberal,22,Male
157,102,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Conservative,59,Male
152,858,is-biased,95.0,1.0,gemini-2.5-flash-lite,article_only,0,CNN,Independent,45,Female
213,1173,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Independent,30,Female
62,1929,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,BBC,Liberal,64,Female
123,103,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Liberal,30,Male
106,859,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,BBC,Conservative,47,Female
230,1174,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Liberal,53,Male
19,1930,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,BBC,Conservative,32,Male
2,104,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,BBC,Independent,47,Male
227,860,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Liberal,33,Male
43,1175,is-biased,75.0,1.0,gemini-2.5-flash-lite,article_only,1,BBC,Independent,25,Female
27,1931,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,BBC,Liberal,35,Male
59,105,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,BBC,Conservative,32,Female
262,861,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Liberal,48,Male
13,1176,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,BBC,Liberal,59,Male
215,1932,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Liberal,30,Female
187,106,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Liberal,25,Female
141,862,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Conservative,45,Male
136,1177,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Liberal,43,Male
110,1933,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Independent,35,Male
69,107,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,BBC,Independent,32,Female
10,863,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,BBC,Independent,53,Male
129,1178,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Liberal,29,Female
268,1934,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Liberal,56,Female
128,108,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Conservative,36,Male
266,864,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Liberal,22,Male
65,1179,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,BBC,Other,35,Other
110,1935,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Liberal,36,Female
13,109,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,BBC,Independent,51,Male
242,865,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Conservative,65,Female
130,1180,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Independent,35,Male
195,1936,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Conservative,35,Female
7,110,is-biased,75.0,1.0,gemini-2.5-flash-lite,article_only,1,BBC,Conservative,34,Male
1,866,is-biased,75.0,1.0,gemini-2.5-flash-lite,article_only,0,BBC,Liberal,31,Male
101,1181,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,BBC,Independent,29,Female
16,1937,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,BBC,Liberal,31,Female
160,111,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Conservative,45,Male
33,867,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,BBC,Liberal,38,Female
118,1182,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Conservative,30,Female
62,1938,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,BBC,Independent,52,Male
92,112,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,BBC,Conservative,25,Male
220,868,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Conservative,63,Female
140,1183,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Independent,37,Female
28,1939,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,BBC,Liberal,36,Female
208,113,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Independent,25,Female
127,869,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Liberal,50,Female
226,1184,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Liberal,30,Female
113,1940,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Independent,25,Female
130,114,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Liberal,52,Female
169,870,is-biased,85.0,1.0,gemini-2.5-flash-lite,article_only,0,CNN,Liberal,66,Female
158,1185,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Conservative,33,Male
211,1941,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Liberal,36,Male
116,115,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Independent,40,Male
14,871,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,BBC,Conservative,42,Female
133,1186,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Conservative,25,Female
112,1942,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Conservative,45,Male
69,116,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,BBC,Liberal,30,Female
276,872,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Conservative,53,Male
127,1187,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Independent,18,Male
278,1943,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Independent,36,Female
60,117,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,BBC,Liberal,51,Female
145,873,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Liberal,59,Male
156,1188,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Conservative,34,Female
115,1944,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Conservative,38,Male
181,118,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Liberal,50,Male
136,874,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Independent,34,Male
6,1189,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,BBC,Liberal,55,Female
111,1945,is-biased,85.0,1.0,gemini-2.5-flash-lite,article_only,0,CNN,Conservative,49,Male
163,119,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Liberal,25,Female
110,875,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Conservative,30,Female
31,1190,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,BBC,Other,32,Female
215,1946,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Conservative,53,Female
95,120,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,BBC,Liberal,34,Female
194,876,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Liberal,50,Male
166,1191,is-biased,75.0,1.0,gemini-2.5-flash-lite,article_only,0,CNN,Conservative,32,Male
50,1947,is-biased,95.0,1.0,gemini-2.5-flash-lite,article_only,0,BBC,Independent,19,Other
235,121,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Conservative,28,Male
231,877,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Conservative,30,Male
168,1192,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Independent,25,Female
115,1948,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Liberal,33,Male
156,122,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Conservative,27,Male
127,878,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Independent,35,Female
250,1193,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Liberal,54,Female
238,1949,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Independent,27,Male
7,123,is-biased,75.0,1.0,gemini-2.5-flash-lite,article_only,1,BBC,Conservative,34,Female
146,879,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Independent,48,Female
145,1194,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Conservative,32,Male
58,1950,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,BBC,Liberal,64,Female
277,124,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Independent,49,Female
161,880,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Independent,56,Female
16,1195,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,BBC,Conservative,25,Male
54,1951,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,BBC,Independent,34,Male
161,125,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,CNN,Liberal,35,Female
274,881,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Conservative,36,Male
114,1196,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Independent,24,Male
193,1952,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,FOX,Independent,40,Male
146,126,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Liberal,52,Male
152,882,is-biased,95.0,1.0,gemini-2.5-flash-lite,article_only,1,CNN,Liberal,64,Male
197,1197,is-biased,85.0,1.0,gemini-2.5-flash-lite,article_only,1,FOX,Liberal,25,Female
192,1953,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Liberal,36,Female
211,127,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,FOX,Conservative,23,Male
88,883,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,BBC,Conservative,25,Male
157,1198,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Liberal,47,Male
113,1954,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,CNN,Conservative,29,Male
197,128,is-biased,85.0,1.0,gemini-2.5-flash-lite,article_only,1,FOX,Liberal,22,Male
39,884,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,BBC,Conservative,38,Female
9,1199,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,1,BBC,Conservative,35,Female
19,1955,is-not-biased,95.0,0.0,gemini-2.5-flash-lite,article_only,0,BBC,Conservative,75,Female
